date,question,answer,category
2024-01-24,¿Qué obligaciones tienen las instituciones de banca múltiple en caso de fraude financiero?,Deben notificar a las autoridades competentes realizar investigaciones internas y tomar medidas para corregir el problema y evitar que vuelva a suceder.,Ley de Instituciones de Crédito
2024-01-24,¿Qué requisitos deben cumplir las instituciones para fusionarse con otras entidades financieras?,Deben obtener la aprobación de la CNBV cumplir con las disposiciones de la Ley de Competencia Económica y garantizar que la fusión no afectará a los usuarios o al mercado.,Ley de Instituciones de Crédito
2024-01-24,¿Qué límites establece la ley sobre los préstamos entre instituciones de banca múltiple?,Los préstamos entre instituciones de banca múltiple están permitidos pero no deben exceder ciertos límites establecidos por el Banco de México para evitar riesgos sistémicos.,Ley de Instituciones de Crédito
2024-01-24,¿Qué establece la ley sobre la creación de productos financieros innovadores?,Las instituciones pueden crear productos innovadores siempre que se ajusten a las regulaciones y sean aprobados por la CNBV y Banco de México asegurando su viabilidad.,Ley de Instituciones de Crédito
2024-01-24,¿Qué medidas pueden tomar las instituciones para mitigar riesgos financieros?,Deben implementar sistemas de control interno gestionar sus riesgos de manera proactiva y reportar sus exposiciones a riesgo a la CNBV de manera regular.,Ley de Instituciones de Crédito
2024-01-24,¿Qué obligaciones tienen las instituciones en cuanto a la educación financiera de sus usuarios?,Deben proporcionar programas de educación financiera para sus usuarios con el fin de que comprendan los productos y servicios ofrecidos y puedan tomar decisiones informadas.,Ley de Instituciones de Crédito
2024-01-24,¿Qué sucede si un cliente solicita la cancelación de una cuenta en una institución de banca múltiple?,La institución debe proceder con la cancelación siempre que no existan adeudos pendientes y debe proporcionar un documento que lo acredite.,Ley de Instituciones de Crédito
2024-01-24,¿Qué límites existen en las tasas de interés que pueden cobrar las instituciones de banca múltiple?,Las tasas de interés deben ajustarse a los límites establecidos por el Banco de México y las instituciones no pueden imponer tasas abusivas a sus clientes.,Ley de Instituciones de Crédito
2024-01-24,¿Qué sucede si una institución de banca múltiple cae en insolvencia?,La CNBV puede intervenir iniciar un proceso de reestructuración o liquidación y los depósitos de los clientes estarán protegidos por el IPAB hasta los límites establecidos.,Ley de Instituciones de Crédito
2024-01-24,¿Qué requisitos debe cumplir una institución para emitir tarjetas de crédito?,Debe cumplir con las disposiciones del Banco de México y la CNBV asegurando que la emisión de tarjetas no ponga en riesgo su solvencia y que se ofrezcan en condiciones justas.,Ley de Instituciones de Crédito
2024-01-24,¿Qué establece la ley sobre la seguridad informática en las instituciones de banca múltiple?,Deben implementar sistemas avanzados de seguridad informática para proteger los datos de los clientes y las operaciones electrónicas y cumplir con las normativas aplicables.,Ley de Instituciones de Crédito
2024-01-24,¿Qué papel juega el Banco de México en la supervisión de las instituciones de banca múltiple?,El Banco de México regula las operaciones monetarias y cambiarias estableciendo directrices que las instituciones deben seguir para asegurar la estabilidad financiera.,Ley de Instituciones de Crédito
2024-01-24,¿Qué es el Índice de Capitalización (ICAP) y cómo se aplica a las instituciones de banca múltiple?,Es una medida utilizada por la CNBV para evaluar la solvencia financiera de las instituciones asegurando que tengan suficiente capital para cubrir sus riesgos operativos.,Ley de Instituciones de Crédito
2024-01-24,¿Qué establece la ley sobre la protección de datos personales de los clientes?,Las instituciones están obligadas a proteger los datos personales de los clientes cumpliendo con la Ley Federal de Protección de Datos Personales en Posesión de los Particulares.,Ley de Instituciones de Crédito
2024-01-24,¿Qué es el índice de liquidez y cómo se aplica en las instituciones de banca múltiple?,El índice de liquidez mide la capacidad de la institución para cumplir con sus obligaciones a corto plazo y debe cumplir con los requisitos establecidos por la CNBV y el Banco de México.,Ley de Instituciones de Crédito
2024-01-24,¿Qué establece la ley sobre el régimen de propiedad de las acciones de una institución de banca múltiple?,Las acciones pueden ser libremente transferibles salvo disposiciones que establezcan lo contrario y la CNBV debe ser notificada cuando se superan ciertos umbrales de participación.,Ley de Instituciones de Crédito
2024-01-24,¿Qué derechos tienen los acreditados en caso de reestructuración de sus deudas?,Tienen derecho a ser informados de las condiciones de la reestructuración y las nuevas condiciones no deben ser más gravosas que las originales salvo que así lo acepten.,Ley de Instituciones de Crédito
2024-01-24,¿Qué es un fideicomiso en garantía según la ley?,Es un fideicomiso en el que los bienes se entregan en garantía para asegurar el cumplimiento de obligaciones crediticias y el fiduciario tiene el poder de vender en caso de incumplimiento.,Ley de Instituciones de Crédito
2024-01-24,¿Qué medidas deben tomar las instituciones en relación con la prevención de fraudes electrónicos?,Deben implementar sistemas de autenticación robustos encriptación de datos sensibles y monitoreo constante de las operaciones electrónicas para detectar actividades sospechosas.,Ley de Instituciones de Crédito
2024-01-24,¿Qué establece la ley sobre la clasificación de cartera crediticia?,Las instituciones deben clasificar su cartera crediticia de acuerdo con el riesgo crediticio de los acreditados siguiendo las reglas establecidas por la CNBV.,Ley de Instituciones de Crédito
2024-01-24,¿Cómo deben las instituciones de banca múltiple calcular sus reservas para riesgos crediticios?,Las reservas deben calcularse con base en la clasificación de cartera y los niveles de riesgo asegurando que cubran las posibles pérdidas derivadas de incumplimientos.,Ley de Instituciones de Crédito
2024-01-24,¿Qué obligaciones tienen las instituciones de crédito en la prevención de financiamiento al terrorismo?,Deben reportar operaciones sospechosas aplicar políticas de conocimiento del cliente y cumplir con las disposiciones internacionales en la materia.,Ley de Instituciones de Crédito
2024-01-24,¿Qué es el comité de riesgos en una institución de banca múltiple?,Es un comité encargado de supervisar y gestionar los riesgos financieros de la institución estableciendo políticas y controles para minimizar su exposición a riesgos.,Ley de Instituciones de Crédito
2024-01-24,¿Qué restricciones establece la ley para los préstamos relacionados con personas relacionadas?,No se permiten préstamos a consejeros directivos o empleados salvo que se trate de créditos hipotecarios de nómina o similares en condiciones ordinarias.,Ley de Instituciones de Crédito
2024-01-24,¿Cómo deben actuar las instituciones en caso de incumplimiento de un acreditado?,Deben activar mecanismos de cobranza aplicar las garantías otorgadas y en caso necesario iniciar procesos judiciales para recuperar los montos adeudados.,Ley de Instituciones de Crédito
2024-01-24,¿Qué establece la ley sobre la recuperación de créditos vencidos?,Las instituciones deben aplicar políticas claras y legales para la recuperación de créditos vencidos incluyendo la negociación reestructuración o ejecución de garantías.,Ley de Instituciones de Crédito
2024-01-24,¿Qué medidas de protección deben implementar las instituciones para las operaciones electrónicas?,Deben aplicar sistemas de autenticación monitoreo de transacciones encriptación y procedimientos de contingencia en caso de ataques o fallos de seguridad.,Ley de Instituciones de Crédito
2024-01-24,¿Qué tipo de operaciones de crédito pueden realizar las instituciones de banca múltiple con otras entidades financieras?,Pueden otorgar líneas de crédito realizar préstamos interbancarios y otras operaciones similares siempre que cumplan con los requisitos establecidos por la CNBV y Banco de México.,Ley de Instituciones de Crédito
2024-01-24,¿Qué es el proceso de intervención bancaria según la ley?,Es el proceso mediante el cual la CNBV toma el control de una institución de banca múltiple en caso de incumplimiento grave de sus obligaciones o riesgo de insolvencia.,Ley de Instituciones de Crédito
2024-01-24,¿Qué requisitos deben cumplir los informes financieros que presenten las instituciones de banca múltiple?,Deben cumplir con las normas de contabilidad y auditoría establecidas por la CNBV ser presentados en los plazos establecidos y reflejar fielmente la situación financiera de la institución.,Ley de Instituciones de Crédito
2024-01-24,¿Qué establece la ley sobre las tasas de interés moratorias en los créditos?,Las tasas de interés moratorias deben estar claramente estipuladas en los contratos de crédito y no pueden ser abusivas ni superiores a los límites establecidos por el Banco de México.,Ley de Instituciones de Crédito
